customer_id,customer_name,birth_date,loan_id,loan_type,account_open_date,loan_amount,currency,status,email,phone_number
CUST03987,Leyla,8/27/2019,LN003987,Credit Line,6/11/2015,6876.56,AZN,,,(99450) 832-6308
CUST03988,Ali,6/13/2017,LN003988,Credit Line,1/5/2015,11467.55,USD,,user3988@example.com,(99450) 749-3950
CUST03989,Aynur,,LN003989,LOAN,5/5/2017,11267.27,,Active,user3989@example.com,(99450) 713-1579
CUST03990,Aynur,1/25/2022,LN003990,,2/11/2020,13953.79,AZN,Closed,,(99450) 107-8209
CUST03991,Leyla,10/12/2018,LN003991,,2/4/2017,12602.13,,CLOSED,user3991@example.com,(99450) 711-7388
CUST03992,,6/25/2017,LN003992,Credit Line,9/5/2021,8156.1,USD,Closed,user3992@example.com,(99450) 194-3440
CUST03993,,10/5/2018,LN003993,credit,9/16/2016,8984.59,EUR,Closed,user3993@example.com,(99450) 283-9438
CUST03994,,,LN003994,credit,10/17/2020,9208.7,EUR,active,user3994@example.com,(99450) 203-8504
CUST03995,Aynur,2/21/2016,LN003995,LOAN,4/9/2016,13507.58,EUR,CLOSED,user3995@example.com,(99450) 135-1371
CUST03996,Murad,12/10/2019,LN003996,credit,9/20/2017,14156.25,,CLOSED,,(99450) 232-5042
CUST03997,,2/23/2015,LN003997,Loan,7/25/2018,11165.68,AZN,,user3997@example.com,(99450) 926-4235
CUST03998,,11/23/2020,LN003998,credit,6/15/2016,6419.29,,,user3998@example.com,(99450) 263-3675
CUST03999,,,LN003999,,4/3/2015,9531.19,AZN,CLOSED,user3999@example.com,(99450) 467-7726
CUST04000,,1/13/2021,LN004000,credit,11/2/2017,15391.89,EUR,,user4000@example.com,(99450) 101-6678
CUST04001,Ali,4/3/2020,LN004001,,9/23/2017,10137.59,USD,CLOSED,user4001@example.com,(99450) 199-7241
CUST04002,Murad,9/26/2019,LN004002,credit,12/24/2016,3304.64,USD,active,user4002@example.com,(99450) 756-8267
CUST04003,Aynur,12/27/2020,LN004003,credit,10/23/2018,9877.51,USD,,user4003@example.com,(99450) 186-4353
CUST04004,Leyla,10/5/2019,LN004004,credit,9/23/2016,13082.63,AZN,,user4004@example.com,(99450) 483-7574
CUST04005,Aynur,10/27/2018,LN004005,credit,11/22/2018,5830.43,,,user4005@example.com,(99450) 430-8513
CUST04006,Aynur,5/1/2016,LN004006,,6/15/2020,6536.09,,Active,user4006@example.com,(99450) 754-1175
CUST04007,Murad,10/26/2022,LN004007,Credit Line,6/3/2021,13391.45,AZN,active,user4007@example.com,(99450) 836-5152
CUST04008,,10/20/2015,LN004008,LOAN,8/11/2019,11597.31,AZN,Closed,user4008@example.com,(99450) 100-1994
CUST04009,Murad,9/8/2015,LN004009,LOAN,3/9/2016,11501.82,AZN,,,(99450) 995-4757
CUST04010,,4/14/2021,LN004010,Credit Line,6/24/2016,,AZN,CLOSED,user4010@example.com,(99450) 128-0003
CUST04011,Aynur,6/11/2017,LN004011,credit,1/25/2022,5314.42,AZN,,user4011@example.com,(99450) 709-6961
CUST04012,Leyla,6/2/2018,LN004012,Credit Line,2/13/2021,10960.59,,active,user4012@example.com,(99450) 911-7657
CUST04013,Ali,4/17/2021,LN004013,,4/18/2019,12752.42,USD,Active,user4013@example.com,
CUST04014,,6/7/2020,LN004014,Loan,6/1/2021,6803.47,EUR,Closed,user4014@example.com,(99450) 440-0317
CUST04015,Ali,8/3/2017,LN004015,Loan,6/5/2021,13047.16,,Closed,user4015@example.com,(99450) 588-8466
CUST04016,,2/14/2016,LN004016,LOAN,3/22/2016,10084.86,USD,Closed,user4016@example.com,(99450) 333-0005
CUST04017,,,LN004017,Credit Line,6/4/2018,13158.58,AZN,Active,user4017@example.com,(99450) 341-0401
CUST04018,,,LN004018,Loan,invalid_date,13031.95,AZN,Closed,user4018@example.com,(99450) 867-6173
CUST04019,Ali,,LN004019,LOAN,10/9/2020,13581.74,AZN,Active,,(99450) 725-6129
CUST04020,Murad,12/18/2018,LN004020,credit,8/3/2015,11872.99,EUR,CLOSED,user4020@example.com,(99450) 978-9984
CUST04021,Aynur,1/21/2019,LN004021,LOAN,1/25/2018,14242.49,EUR,Closed,user4021@example.com,(99450) 725-2990
CUST04022,Aynur,8/2/2017,LN004022,Credit Line,5/3/2020,11623.99,USD,,,(99450) 498-3478
CUST04023,,1/23/2019,LN004023,Credit Line,7/24/2015,13410.84,AZN,Active,user4023@example.com,(99450) 707-9613
CUST04024,Leyla,1/14/2019,LN004024,credit,7/8/2017,7907.12,,CLOSED,user4024@example.com,(99450) 561-6060
CUST04025,Leyla,6/26/2015,LN004025,,3/5/2015,8144.53,AZN,Closed,user4025@example.com,(99450) 445-4320
CUST04026,Aynur,10/1/2016,LN004026,Credit Line,1/7/2020,10275.03,,CLOSED,user4026@example.com,(99450) 503-3024
CUST04027,Murad,4/21/2021,LN004027,LOAN,6/22/2019,8075.55,AZN,CLOSED,user4027@example.com,(99450) 539-7168
CUST04028,Leyla,10/13/2018,LN004028,,11/1/2018,12808.33,EUR,Active,user4028@example.com,(99450) 752-5470
CUST04029,Murad,,LN004029,Loan,9/2/2018,10669.52,AZN,Active,user4029@example.com,(99450) 686-5728
CUST04030,Aynur,12/15/2021,LN004030,,12/12/2017,7412.95,USD,CLOSED,user4030@example.com,(99450) 727-6654
CUST04031,,6/12/2020,LN004031,Credit Line,1/3/2021,11534.33,USD,active,user4031@example.com,(99450) 318-8367
CUST04032,,6/26/2020,LN004032,Credit Line,6/23/2022,8949.1,EUR,Closed,user4032@example.com,(99450) 773-2137
CUST04033,Aynur,9/26/2020,LN004033,LOAN,6/5/2018,10253.94,EUR,,user4033@example.com,(99450) 577-7995
CUST04034,Ali,2/16/2015,LN004034,LOAN,12/17/2019,12291.41,,,user4034@example.com,
CUST04035,Aynur,8/14/2016,LN004035,LOAN,11/1/2019,10124.24,,Closed,,(99450) 866-7527
CUST04036,Leyla,4/1/2022,LN004036,LOAN,5/22/2022,7563,,Closed,user4036@example.com,(99450) 748-1757
CUST04037,,8/25/2017,LN004037,Loan,3/18/2015,9203.47,USD,Active,user4037@example.com,(99450) 152-5374
CUST04038,,5/6/2017,LN004038,Loan,6/27/2016,8684.82,USD,active,user4038@example.com,(99450) 695-9990
CUST04039,Ali,6/6/2022,LN004039,,3/19/2022,10504.39,,,user4039@example.com,(99450) 280-8363
CUST04040,Leyla,8/19/2020,LN004040,Loan,5/25/2015,9886.44,AZN,Closed,user4040@example.com,(99450) 353-0954
CUST04041,Leyla,1/1/2022,LN004041,Loan,9/1/2015,9676.94,EUR,Active,user4041@example.com,(99450) 719-6327
CUST04042,Leyla,9/14/2016,LN004042,LOAN,11/15/2021,13502.2,,CLOSED,user4042@example.com,(99450) 403-6247
CUST04043,Murad,12/21/2022,LN004043,LOAN,12/16/2015,,,,user4043@example.com,(99450) 194-3627
CUST04044,Aynur,6/9/2015,LN004044,,6/27/2017,,EUR,CLOSED,user4044@example.com,(99450) 510-7674
CUST04045,Ali,3/11/2018,LN004045,Loan,5/3/2021,8100.97,EUR,CLOSED,user4045@example.com,(99450) 664-9667
CUST04046,,2/4/2020,LN004046,Credit Line,2/20/2015,13415.13,USD,Active,user4046@example.com,(99450) 982-1976
CUST04047,Leyla,2/17/2018,LN004047,Credit Line,4/8/2019,6009.59,AZN,CLOSED,user4047@example.com,(99450) 987-2696
CUST04048,Ali,6/9/2016,LN004048,,4/26/2020,10764.61,AZN,active,,(99450) 460-0485
CUST04049,,3/16/2021,LN004049,Loan,5/12/2019,11525.74,,CLOSED,user4049@example.com,
CUST04050,,5/12/2019,LN004050,Credit Line,9/11/2017,9091.01,AZN,Closed,user4050@example.com,(99450) 311-6181
CUST04051,,7/9/2019,LN004051,credit,10/18/2022,11119.4,,Closed,user4051@example.com,(99450) 944-0275
CUST04052,Murad,8/12/2019,LN004052,Loan,12/4/2018,6553.55,AZN,Closed,user4052@example.com,(99450) 299-8902
CUST04053,Leyla,,LN004053,LOAN,1/18/2019,10502.32,EUR,,user4053@example.com,(99450) 635-3306
CUST04054,Murad,9/24/2015,LN004054,credit,10/22/2017,9660.36,,CLOSED,user4054@example.com,(99450) 462-9248
CUST04055,Ali,8/1/2022,LN004055,LOAN,6/25/2015,9128.71,EUR,CLOSED,,(99450) 257-0197
CUST04056,Leyla,8/19/2015,LN004056,credit,6/6/2017,9067.17,EUR,,user4056@example.com,(99450) 690-2963
CUST04057,,11/18/2016,LN004057,Credit Line,5/17/2021,9945.69,EUR,Active,user4057@example.com,(99450) 320-1362
CUST04058,,11/18/2020,LN004058,Loan,3/5/2015,11523.19,USD,,user4058@example.com,(99450) 876-6885
CUST04059,Aynur,7/20/2015,LN004059,credit,1/15/2021,7603.39,,Closed,user4059@example.com,(99450) 410-2258
CUST04060,Leyla,4/4/2015,LN004060,credit,11/14/2020,9667.45,USD,CLOSED,user4060@example.com,
CUST04061,,2/26/2018,LN004061,,4/10/2021,7262.86,AZN,active,user4061@example.com,(99450) 562-6536
CUST04062,,11/6/2018,LN004062,credit,5/20/2020,10016.85,USD,,user4062@example.com,(99450) 602-2074
CUST04063,Ali,3/4/2020,LN004063,Credit Line,3/19/2018,7419.12,AZN,CLOSED,user4063@example.com,(99450) 912-8793
CUST04064,,9/6/2019,LN004064,,9/20/2019,9961.38,AZN,Active,user4064@example.com,(99450) 710-2521
CUST04065,Leyla,11/7/2017,LN004065,,9/4/2022,13135.09,USD,CLOSED,user4065@example.com,(99450) 383-1031
CUST04066,Aynur,4/4/2019,LN004066,Loan,3/23/2021,10737.71,USD,Active,user4066@example.com,(99450) 948-1331
CUST04067,,9/14/2022,LN004067,,4/14/2018,11933.26,EUR,CLOSED,user4067@example.com,(99450) 484-4947
CUST04068,Aynur,6/14/2016,LN004068,Credit Line,7/3/2016,6737.22,USD,active,,(99450) 877-9936
CUST04069,Leyla,7/26/2017,LN004069,Credit Line,5/4/2015,8692.52,AZN,CLOSED,user4069@example.com,(99450) 892-8370
CUST04070,Aynur,10/6/2021,LN004070,Credit Line,11/18/2020,10420.92,,active,user4070@example.com,
CUST04071,Murad,2/24/2020,LN004071,Loan,6/24/2017,9983.96,EUR,Active,user4071@example.com,(99450) 884-4624
CUST04072,,7/27/2017,LN004072,LOAN,12/12/2019,9039.39,EUR,Closed,user4072@example.com,(99450) 829-8104
CUST04073,Murad,9/15/2020,LN004073,LOAN,1/10/2020,11302.03,,CLOSED,user4073@example.com,(99450) 582-1587
CUST04074,,12/23/2016,LN004074,LOAN,11/7/2016,15985.05,EUR,Active,user4074@example.com,(99450) 321-4098
CUST04075,,9/10/2021,LN004075,Loan,8/8/2019,9950.73,EUR,active,user4075@example.com,(99450) 747-2571
CUST04076,Aynur,6/6/2016,LN004076,,6/4/2021,8384.63,AZN,,user4076@example.com,
CUST04077,Ali,,LN004077,credit,2/16/2017,8582.67,EUR,Active,user4077@example.com,(99450) 688-3133
CUST04078,,5/14/2019,LN004078,credit,7/26/2016,9084.87,AZN,Active,user4078@example.com,(99450) 417-3121
CUST04079,Ali,,LN004079,Loan,6/23/2019,10761.45,EUR,Active,user4079@example.com,(99450) 928-9862
CUST04080,Leyla,,LN004080,Credit Line,2/6/2020,9180.73,USD,Closed,user4080@example.com,(99450) 663-4026
CUST04081,Murad,7/24/2017,LN004081,credit,3/27/2020,3813.85,AZN,,user4081@example.com,(99450) 872-8998
CUST04082,,7/19/2015,LN004082,,8/5/2020,7886,EUR,Active,user4082@example.com,(99450) 695-7962
CUST04083,Ali,8/25/2016,LN004083,LOAN,6/27/2022,8644.76,USD,Active,user4083@example.com,(99450) 632-3726
CUST04084,Ali,6/27/2017,LN004084,LOAN,3/11/2017,6234.56,,active,user4084@example.com,(99450) 491-7251
CUST04085,,12/19/2020,LN004085,Credit Line,12/17/2019,11630.01,AZN,Closed,user4085@example.com,(99450) 928-2977
CUST04086,Leyla,9/19/2018,LN004086,credit,3/20/2021,15102.37,USD,Active,,(99450) 585-7287
CUST04087,Ali,7/11/2021,LN004087,,3/19/2015,12496.97,USD,CLOSED,user4087@example.com,(99450) 147-5650
CUST04088,Aynur,,LN004088,LOAN,6/21/2019,13898.48,USD,active,user4088@example.com,(99450) 185-0704
CUST04089,Ali,10/8/2022,LN004089,,7/3/2017,13088.13,EUR,Active,user4089@example.com,(99450) 348-2472
CUST04090,Leyla,10/18/2016,LN004090,LOAN,2/21/2019,7688.66,AZN,CLOSED,user4090@example.com,(99450) 602-7625
CUST04091,,1/20/2018,LN004091,LOAN,5/3/2018,13793.29,AZN,,user4091@example.com,(99450) 765-9060
CUST04092,,11/15/2017,LN004092,LOAN,1/8/2017,12176.29,AZN,Active,user4092@example.com,(99450) 672-4171
CUST04093,,6/8/2016,LN004093,credit,12/2/2018,9491.07,EUR,active,user4093@example.com,(99450) 530-8076
CUST04094,,1/4/2020,LN004094,Loan,9/26/2022,11900.9,EUR,CLOSED,user4094@example.com,(99450) 651-0986
CUST04095,,,LN004095,Loan,10/3/2019,10426.21,,Active,user4095@example.com,(99450) 663-0313
CUST04096,Murad,12/9/2021,LN004096,Loan,7/10/2020,10994.39,EUR,active,user4096@example.com,(99450) 258-3728
CUST04097,Aynur,7/21/2015,LN004097,credit,9/23/2018,12325.75,,Closed,user4097@example.com,(99450) 591-1384
CUST04098,Ali,7/25/2022,LN004098,Loan,7/13/2019,10055.95,EUR,active,,(99450) 243-5728
CUST04099,Ali,9/15/2021,LN004099,Loan,7/9/2018,11032,EUR,CLOSED,user4099@example.com,(99450) 500-2674
CUST04100,Ali,5/24/2015,LN004100,,8/7/2021,7484.92,,CLOSED,user4100@example.com,(99450) 630-6371
CUST04101,Murad,12/13/2020,LN004101,LOAN,3/13/2017,11643.36,AZN,Closed,user4101@example.com,(99450) 776-7881
CUST04102,Leyla,6/27/2022,LN004102,LOAN,4/3/2017,6124.87,USD,active,user4102@example.com,(99450) 799-0844
CUST04103,Ali,5/18/2017,LN004103,Credit Line,12/15/2019,12244.04,AZN,active,user4103@example.com,(99450) 382-9343
CUST04104,Leyla,12/27/2020,LN004104,LOAN,11/13/2017,5581.27,EUR,active,user4104@example.com,(99450) 791-6612
CUST04105,Ali,6/21/2019,LN004105,Credit Line,7/20/2019,12352.28,EUR,active,user4105@example.com,(99450) 962-2411
CUST04106,,2/20/2022,LN004106,LOAN,3/16/2017,11133.83,USD,,user4106@example.com,(99450) 937-5609
CUST04107,Aynur,12/21/2020,LN004107,Credit Line,12/3/2017,9975.84,,active,user4107@example.com,(99450) 537-2899
CUST04108,Murad,2/25/2017,LN004108,Loan,7/19/2018,18363.69,USD,Closed,user4108@example.com,(99450) 588-0436
CUST04109,,6/12/2018,LN004109,,1/12/2019,11808.76,USD,active,user4109@example.com,(99450) 484-3298
CUST04110,Ali,1/20/2018,LN004110,,2/18/2021,13905.9,USD,Closed,,(99450) 293-1405
CUST04111,,3/21/2016,LN004111,Loan,10/17/2021,8736.69,AZN,,user4111@example.com,(99450) 165-7453
CUST04112,,3/13/2020,LN004112,LOAN,10/23/2021,11100.27,AZN,active,user4112@example.com,(99450) 767-9095
CUST04113,,4/19/2020,LN004113,Loan,7/3/2017,8845.43,EUR,,user4113@example.com,(99450) 983-0262
CUST04114,Leyla,11/7/2017,LN004114,,1/11/2022,10514.29,,Closed,user4114@example.com,(99450) 759-3606
CUST04115,Ali,,LN004115,Credit Line,12/7/2017,11400.81,AZN,active,user4115@example.com,(99450) 528-9781
CUST04116,Leyla,2/1/2020,LN004116,credit,9/8/2018,11605.91,EUR,Closed,user4116@example.com,(99450) 285-3860
CUST04117,,2/20/2022,LN004117,,8/12/2020,6110.92,USD,Active,user4117@example.com,(99450) 805-9348
CUST04118,Murad,,LN004118,LOAN,4/27/2021,8939.47,USD,Closed,user4118@example.com,(99450) 948-4317
CUST04119,Aynur,6/22/2021,LN004119,LOAN,invalid_date,10506.61,EUR,active,user4119@example.com,(99450) 226-5212
CUST04120,,,LN004120,credit,7/10/2021,9676.89,,,user4120@example.com,(99450) 783-4919
CUST04121,Aynur,6/16/2015,LN004121,Loan,7/20/2015,11769.81,,,user4121@example.com,(99450) 790-5983
CUST04122,,11/6/2016,LN004122,,12/5/2019,6999.38,EUR,Closed,user4122@example.com,(99450) 348-3206
CUST04123,Aynur,5/24/2018,LN004123,Credit Line,12/25/2018,11444.48,USD,,user4123@example.com,(99450) 125-0432
CUST04124,Aynur,12/14/2022,LN004124,Loan,10/23/2022,8322.28,EUR,,user4124@example.com,(99450) 397-9629
CUST04125,Murad,4/1/2020,LN004125,credit,9/2/2017,8923.25,,active,user4125@example.com,(99450) 881-5582
CUST04126,Aynur,9/2/2022,LN004126,,11/17/2015,12433.44,EUR,Closed,user4126@example.com,
CUST04127,Ali,5/10/2019,LN004127,credit,6/15/2016,14393.76,,Active,user4127@example.com,(99450) 224-8770
CUST04128,,6/3/2019,LN004128,credit,3/9/2021,10484.18,AZN,CLOSED,user4128@example.com,(99450) 755-2321
CUST04129,Leyla,6/4/2021,LN004129,LOAN,12/15/2022,13294.09,,,,(99450) 233-4466
CUST04130,Aynur,10/25/2017,LN004130,,11/17/2022,8932.73,USD,Active,user4130@example.com,(99450) 802-1990
CUST04131,Aynur,11/22/2019,LN004131,Credit Line,11/27/2019,13348.59,USD,active,user4131@example.com,(99450) 736-6500
CUST04132,Murad,4/2/2018,LN004132,,8/22/2016,10390.57,AZN,Closed,user4132@example.com,(99450) 321-0875
CUST04133,,,LN004133,Loan,1/12/2020,7639.53,EUR,CLOSED,user4133@example.com,(99450) 889-3825
CUST04134,Aynur,2/9/2016,LN004134,,invalid_date,6918.43,USD,active,user4134@example.com,(99450) 656-3422
CUST04135,Aynur,2/15/2019,LN004135,credit,6/17/2020,15428.73,USD,Active,user4135@example.com,(99450) 980-4556
CUST04136,,6/15/2017,LN004136,,2/2/2022,12996.77,USD,,user4136@example.com,(99450) 238-6883
CUST04137,Murad,3/27/2021,LN004137,Loan,2/11/2016,8694.9,AZN,Active,user4137@example.com,
CUST04138,Murad,11/20/2019,LN004138,LOAN,11/26/2019,13267.41,USD,active,user4138@example.com,(99450) 457-4435
CUST04139,Murad,4/20/2018,LN004139,credit,1/16/2019,7059.36,,Closed,user4139@example.com,
CUST04140,Murad,3/4/2015,LN004140,credit,2/5/2021,8639.89,AZN,CLOSED,user4140@example.com,(99450) 783-9379
CUST04141,,,LN004141,credit,12/7/2019,8158.17,AZN,active,user4141@example.com,(99450) 509-8474
CUST04142,Ali,4/15/2022,LN004142,Credit Line,12/17/2020,8827.31,AZN,Active,user4142@example.com,(99450) 127-6916
CUST04143,Murad,6/22/2015,LN004143,,3/6/2021,13585.51,,CLOSED,user4143@example.com,(99450) 533-8127
CUST04144,,,LN004144,,invalid_date,11912.49,USD,,user4144@example.com,(99450) 778-8003
CUST04145,Ali,5/16/2022,LN004145,LOAN,invalid_date,9761.65,USD,Closed,user4145@example.com,(99450) 603-6821
CUST04146,Aynur,4/25/2022,LN004146,,7/9/2022,12472.06,AZN,CLOSED,user4146@example.com,(99450) 831-3239
CUST04147,Aynur,9/4/2017,LN004147,LOAN,invalid_date,4435.75,USD,Closed,user4147@example.com,(99450) 580-6252
CUST04148,,2/1/2015,LN004148,Credit Line,10/27/2017,9956.83,,active,user4148@example.com,(99450) 746-0724
CUST04149,Aynur,10/22/2022,LN004149,credit,1/22/2020,,,CLOSED,user4149@example.com,(99450) 774-1165
CUST04150,Leyla,,LN004150,LOAN,10/23/2021,13647.94,AZN,,user4150@example.com,(99450) 404-7859
CUST04151,Murad,9/18/2017,LN004151,Credit Line,9/22/2015,11314.78,AZN,Active,user4151@example.com,
CUST04152,Leyla,2/7/2017,LN004152,Credit Line,10/5/2018,9580.86,USD,active,user4152@example.com,(99450) 296-5728
CUST04153,Murad,9/7/2021,LN004153,Loan,6/23/2020,10110.06,AZN,Closed,user4153@example.com,
CUST04154,Murad,4/20/2021,LN004154,LOAN,4/26/2019,8142.29,USD,Active,,(99450) 518-7888
CUST04155,Murad,10/26/2022,LN004155,,8/18/2018,9899.65,AZN,Closed,user4155@example.com,(99450) 260-3496
CUST04156,,10/17/2016,LN004156,Loan,1/10/2016,10222.28,USD,Closed,user4156@example.com,(99450) 852-3643
CUST04157,Aynur,11/9/2016,LN004157,credit,11/8/2015,7060.3,EUR,active,user4157@example.com,(99450) 348-5648
CUST04158,Ali,8/22/2016,LN004158,LOAN,8/3/2016,11246.6,USD,active,user4158@example.com,(99450) 146-8630
CUST04159,Aynur,7/16/2021,LN004159,,4/11/2019,11372.56,USD,Closed,user4159@example.com,
CUST04160,,1/20/2022,LN004160,LOAN,1/2/2020,11477.67,,Closed,user4160@example.com,(99450) 806-6320
CUST04161,Ali,7/19/2022,LN004161,credit,invalid_date,8187.31,EUR,Active,user4161@example.com,(99450) 377-3085
CUST04162,Ali,7/8/2018,LN004162,LOAN,6/15/2017,13678.41,AZN,active,user4162@example.com,(99450) 354-2713
CUST04163,,9/27/2015,LN004163,Credit Line,7/12/2019,9121.13,USD,Active,user4163@example.com,(99450) 695-0279
CUST04164,,6/17/2022,LN004164,,3/5/2020,7251.53,EUR,Active,user4164@example.com,(99450) 458-6821
CUST04165,Aynur,2/8/2020,LN004165,LOAN,6/9/2016,13474.02,EUR,Active,user4165@example.com,(99450) 824-4983
CUST04166,Aynur,,LN004166,credit,2/2/2019,7660.33,,active,user4166@example.com,(99450) 507-8230
CUST04167,,12/22/2022,LN004167,credit,2/13/2018,10677.04,,Active,user4167@example.com,(99450) 681-6735
CUST04168,Murad,,LN004168,Loan,7/7/2016,8524.89,,Active,user4168@example.com,(99450) 252-7992
CUST04169,,7/21/2017,LN004169,Credit Line,5/1/2022,6355.22,USD,active,user4169@example.com,(99450) 530-6582
CUST04170,Murad,12/23/2018,LN004170,Credit Line,11/16/2018,7593.75,,Active,user4170@example.com,(99450) 311-7540
CUST04171,Leyla,4/26/2015,LN004171,Credit Line,2/23/2018,13132.03,,active,user4171@example.com,(99450) 947-3954
CUST04172,,,LN004172,,12/4/2017,10017.54,USD,,user4172@example.com,(99450) 855-7290
CUST04173,Aynur,,LN004173,Loan,8/1/2018,8738.84,AZN,,user4173@example.com,(99450) 254-0192
CUST04174,,5/19/2020,LN004174,Credit Line,6/17/2020,9279.88,AZN,,user4174@example.com,
CUST04175,Aynur,3/17/2016,LN004175,,5/6/2016,7311.68,USD,active,user4175@example.com,
CUST04176,,,LN004176,Loan,9/21/2018,7965.17,EUR,,user4176@example.com,(99450) 802-6490
CUST04177,,11/9/2021,LN004177,LOAN,9/8/2018,,USD,,user4177@example.com,(99450) 895-4425
CUST04178,Leyla,9/26/2016,LN004178,Loan,5/21/2015,10044.07,EUR,active,user4178@example.com,(99450) 751-7321
CUST04179,Aynur,9/4/2020,LN004179,LOAN,8/3/2016,,,Closed,user4179@example.com,(99450) 278-9757
CUST04180,Murad,2/14/2021,LN004180,,3/4/2015,12142.57,EUR,Closed,user4180@example.com,
CUST04181,Aynur,4/10/2016,LN004181,,2/2/2016,9886.1,,CLOSED,user4181@example.com,(99450) 332-7505
CUST04182,Leyla,2/27/2022,LN004182,Loan,3/3/2020,9477.17,,Closed,user4182@example.com,(99450) 165-8148
CUST04183,,1/4/2021,LN004183,Credit Line,1/25/2020,6070.59,,,,(99450) 896-8073
CUST04184,Aynur,5/2/2022,LN004184,Loan,4/14/2016,9671.09,EUR,Active,user4184@example.com,(99450) 960-1263
CUST04185,,2/25/2017,LN004185,credit,12/22/2022,11919.17,EUR,,user4185@example.com,(99450) 531-5311
CUST04186,Ali,8/11/2019,LN004186,LOAN,3/21/2019,8473.05,EUR,Active,user4186@example.com,(99450) 701-9628
CUST04187,,5/13/2015,LN004187,Credit Line,11/17/2016,,,,user4187@example.com,(99450) 545-9085
CUST04188,,1/10/2018,LN004188,,3/8/2015,14713.06,AZN,Active,user4188@example.com,(99450) 388-4014
CUST04189,,8/19/2022,LN004189,Credit Line,9/17/2022,9792.57,AZN,,user4189@example.com,(99450) 916-5810
CUST04190,,,LN004190,Credit Line,5/13/2021,13717.04,USD,,user4190@example.com,(99450) 840-7422
CUST04191,,9/21/2022,LN004191,,10/8/2021,12837.06,EUR,Closed,user4191@example.com,(99450) 120-2827
CUST04192,,,LN004192,Credit Line,4/17/2017,8428.44,EUR,,user4192@example.com,(99450) 224-9121
CUST04193,,10/10/2022,LN004193,Loan,invalid_date,10421.21,AZN,,user4193@example.com,(99450) 780-7395
CUST04194,,1/17/2022,LN004194,Loan,10/26/2022,6961.59,USD,active,user4194@example.com,(99450) 797-7989
CUST04195,Ali,3/21/2019,LN004195,,9/3/2018,17516.45,AZN,,user4195@example.com,(99450) 889-1291
CUST04196,Ali,,LN004196,Loan,7/2/2016,9413.17,EUR,active,user4196@example.com,(99450) 861-5719
CUST04197,Murad,5/9/2019,LN004197,LOAN,6/9/2018,11981.56,USD,active,user4197@example.com,(99450) 399-8040
CUST04198,,1/19/2019,LN004198,LOAN,7/17/2018,,USD,Active,user4198@example.com,(99450) 408-6355
CUST04199,Ali,1/5/2015,LN004199,,12/8/2015,9037.79,EUR,CLOSED,,(99450) 279-8870
CUST04200,Leyla,2/27/2016,LN004200,LOAN,10/7/2017,12119.4,EUR,CLOSED,user4200@example.com,(99450) 894-6664
CUST04201,,6/5/2022,LN004201,Loan,4/13/2017,10153.56,AZN,active,user4201@example.com,(99450) 792-3026
CUST04202,Murad,3/16/2018,LN004202,credit,9/5/2015,7953.14,EUR,active,user4202@example.com,(99450) 585-0523
CUST04203,Aynur,,LN004203,LOAN,9/7/2017,11546.76,AZN,Active,user4203@example.com,(99450) 719-7604
CUST04204,,4/13/2022,LN004204,Loan,3/16/2022,12782.54,USD,CLOSED,user4204@example.com,(99450) 102-0923
CUST04205,Aynur,2/3/2020,LN004205,credit,1/6/2017,11918.43,USD,Closed,user4205@example.com,(99450) 850-1617
CUST04206,Murad,9/22/2017,LN004206,,10/12/2017,12082.93,USD,CLOSED,user4206@example.com,(99450) 926-5249
CUST04207,Aynur,,LN004207,,invalid_date,7285.64,EUR,CLOSED,user4207@example.com,(99450) 310-8461
CUST04208,,11/21/2018,LN004208,Credit Line,10/9/2017,,USD,,user4208@example.com,(99450) 123-7183
CUST04209,Aynur,9/5/2019,LN004209,LOAN,4/19/2019,8681.62,AZN,Active,user4209@example.com,(99450) 413-3313
CUST04210,Leyla,5/10/2015,LN004210,,3/8/2015,4941.84,USD,,user4210@example.com,(99450) 470-5897
CUST04211,Leyla,6/7/2020,LN004211,,3/14/2019,11466.91,AZN,Closed,user4211@example.com,
CUST04212,Aynur,,LN004212,LOAN,3/6/2019,8752.99,USD,active,,(99450) 144-5239
CUST04213,Aynur,10/21/2020,LN004213,credit,8/5/2017,4649.09,AZN,Closed,user4213@example.com,(99450) 524-8840
CUST04214,Murad,11/10/2022,LN004214,Credit Line,5/11/2017,7746.87,USD,active,user4214@example.com,(99450) 575-0157
CUST04215,Leyla,2/12/2021,LN004215,credit,5/18/2020,5133.1,AZN,CLOSED,user4215@example.com,
CUST04216,Murad,6/3/2022,LN004216,credit,6/14/2022,5446.02,USD,Closed,user4216@example.com,
CUST04217,Murad,11/26/2019,LN004217,LOAN,3/12/2017,,AZN,active,user4217@example.com,(99450) 433-2257
CUST04218,Aynur,6/5/2017,LN004218,Credit Line,10/20/2017,14236.6,USD,active,user4218@example.com,(99450) 848-7455
CUST04219,,3/13/2017,LN004219,Loan,9/6/2015,9066.95,AZN,Active,user4219@example.com,(99450) 438-6105
CUST04220,,4/10/2022,LN004220,LOAN,3/5/2016,8786.37,USD,,user4220@example.com,(99450) 147-7874
CUST04221,Ali,3/4/2016,LN004221,Credit Line,5/25/2021,9770.21,,CLOSED,user4221@example.com,(99450) 580-8879
